z_soft_q,z_hard_q,b2cr,emr,entropy_mean,fairness_loss_mean,excitement_loss_mean,interception_mean,weeks_js,weeks_nojs,w_start,w_end,logistic_k,logistic_t0,min_vote_weight,tradeoff_score,emr_cbr_baseline,emr_cbp_baseline,b2cr_cbr_baseline,b2cr_cbp_baseline,emr_min_cbr,emr_min_cbp,b2cr_min_cbr,b2cr_min_cbp,emr_feasible,b2cr_feasible,constraint_feasible,penalty_emr,penalty_b2cr,penalty_total,feasible
0.2,0.05,0.5753424657534246,,1.9338814508252204,51.50748687964918,0.030065061695421162,0.3333333333333333,73,0,0.55,0.25,8.0,0.5,0.06,0.5197432143902228,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.14657534246575343,,False
0.2,0.05,0.5753424657534246,,1.9883040712534341,52.84355278973106,0.029128630759035084,0.3333333333333333,73,0,0.55,0.25,8.0,0.5,0.1,0.6630349383720135,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.14657534246575343,,False
0.2,0.05,0.547945205479452,,1.9112996099684814,50.51096626357546,0.030897693765291997,0.3333333333333333,73,0,0.55,0.25,8.0,0.6,0.03,0.4333725690828276,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.20136986301369864,,False
0.2,0.05,0.547945205479452,,1.9581173988982477,51.50748687964918,0.03019816555785621,0.3333333333333333,73,0,0.55,0.25,8.0,0.6,0.06,0.5400833507685671,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.20136986301369864,,False
0.2,0.05,0.547945205479452,,2.008750707581238,52.84355278973106,0.02928305545636203,0.3333333333333333,73,0,0.55,0.25,8.0,0.6,0.1,0.6866331972530986,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.20136986301369864,,False
0.2,0.05,0.6027397260273972,,1.8504619288096766,50.51096626357546,0.030474509532806043,0.3333333333333333,73,0,0.55,0.25,12.0,0.4,0.03,0.36870408505495406,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.09178082191780823,,False
0.2,0.05,0.6027397260273972,,1.9050138158751073,51.50748687964918,0.0297436146221562,0.3333333333333333,73,0,0.55,0.25,12.0,0.4,0.06,0.47062159470905496,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.09178082191780823,,False
0.2,0.05,0.6027397260273972,,1.964101304015038,52.84355278973106,0.028787260180013617,0.3333333333333333,73,0,0.55,0.25,12.0,0.4,0.1,0.6108687276714095,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.09178082191780823,,False
0.2,0.05,0.5616438356164384,,1.879092796980507,50.51096626357546,0.030826633905217626,0.3333333333333333,73,0,0.55,0.25,12.0,0.5,0.03,0.4225136261603856,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.5616438356164384,,1.9307499287070327,51.50748687964918,0.03010159590627392,0.3333333333333333,73,0,0.55,0.25,12.0,0.5,0.06,0.5253261540406996,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.5616438356164384,,1.986577420585466,52.84355278973106,0.029153006499327807,0.3333333333333333,73,0,0.55,0.25,12.0,0.5,0.1,0.666759893251659,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.547945205479452,,1.9085515630784537,50.51096626357546,0.030942966343497108,0.3333333333333333,73,0,0.55,0.25,12.0,0.6,0.03,0.44029085378204563,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.20136986301369864,,False
0.2,0.05,0.547945205479452,,1.9566053678674307,51.50748687964918,0.030229341008597328,0.3333333333333333,73,0,0.55,0.25,12.0,0.6,0.06,0.5448473967408624,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.20136986301369864,,False
0.2,0.05,0.547945205479452,,2.008423170406107,52.84355278973106,0.029295831427088737,0.3333333333333333,73,0,0.55,0.25,12.0,0.6,0.1,0.6885855447071311,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.20136986301369864,,False
0.2,0.05,0.6027397260273972,,1.8477187709892373,50.51096626357546,0.030409567435509835,0.3333333333333333,73,0,0.55,0.25,16.0,0.4,0.03,0.3587800220598239,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.09178082191780823,,False
0.2,0.05,0.6027397260273972,,1.9028443552757428,51.50748687964918,0.02967718565486128,0.3333333333333333,73,0,0.55,0.25,16.0,0.4,0.06,0.4604703171312871,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.09178082191780823,,False
0.2,0.05,0.6027397260273972,,1.962540985289914,52.84355278973106,0.028718865169261264,0.3333333333333333,73,0,0.55,0.25,16.0,0.4,0.1,0.6004170110882034,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.09178082191780823,,False
0.2,0.05,0.5616438356164384,,1.876656104716777,50.51096626357546,0.03083143234901251,0.3333333333333333,73,0,0.55,0.25,16.0,0.5,0.03,0.4232468956493861,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.5616438356164384,,1.9290263698830203,51.50748687964918,0.03010415831206997,0.3333333333333333,73,0,0.55,0.25,16.0,0.5,0.06,0.5257177255728462,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.5616438356164384,,1.9855951943722667,52.84355278973106,0.029152633806862564,0.3333333333333333,73,0,0.55,0.25,16.0,0.5,0.1,0.6667029406175914,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.547945205479452,,1.906550021534151,50.51096626357546,0.03096780591478612,0.3333333333333333,73,0,0.55,0.25,16.0,0.6,0.03,0.44408668854112066,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.20136986301369864,,False
0.2,0.05,0.547945205479452,,1.9553014102038586,51.50748687964918,0.030249190002234184,0.3333333333333333,73,0,0.55,0.25,16.0,0.6,0.06,0.5478806012637105,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.20136986301369864,,False
0.2,0.05,0.547945205479452,,2.007812895957861,52.84355278973106,0.029309155367518346,0.3333333333333333,73,0,0.55,0.25,16.0,0.6,0.1,0.6906216296146401,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.20136986301369864,,False
0.2,0.05,0.5753424657534246,,1.9006943439203186,50.51096626357546,0.03047999807743244,0.3333333333333333,73,0,0.55,0.3,4.0,0.4,0.03,0.36954281162664937,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.14657534246575343,,False
0.2,0.05,0.5753424657534246,,1.9462195184620859,51.50748687964918,0.029823354916709337,0.3333333333333333,73,0,0.55,0.3,4.0,0.4,0.06,0.4828070297248991,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.14657534246575343,,False
0.2,0.05,0.5753424657534246,,1.9959250549694891,52.84355278973106,0.028964139992246993,0.3333333333333333,73,0,0.55,0.3,4.0,0.4,0.1,0.6378984429447614,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.14657534246575343,,False
0.2,0.05,0.5616438356164384,,1.917268380755539,50.51096626357546,0.030504984992986525,0.3333333333333333,73,0,0.55,0.3,4.0,0.5,0.03,0.37336116265528513,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.5616438356164384,,1.9608703009403463,51.50748687964918,0.029859778442850187,0.3333333333333333,73,0,0.55,0.3,4.0,0.5,0.06,0.48837305519952867,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.5616438356164384,,2.008466240310961,52.84355278973106,0.02901552660505149,0.3333333333333333,73,0,0.55,0.3,4.0,0.5,0.1,0.6457510378533029,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.5616438356164384,,1.9337008775830409,50.51096626357546,0.030467341319014865,0.3333333333333333,73,0,0.55,0.3,4.0,0.6,0.03,0.3676086814848824,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.5616438356164384,,1.975297334049004,51.50748687964918,0.029838082536594476,0.3333333333333333,73,0,0.55,0.3,4.0,0.6,0.06,0.4850576165336652,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.5616438356164384,,2.0207023241242417,52.84355278973106,0.029014714245275585,0.3333333333333333,73,0,0.55,0.3,4.0,0.6,0.1,0.6456268978897592,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.589041095890411,,1.8901040181362458,50.51096626357546,0.030574914262278124,0.3333333333333333,73,0,0.55,0.3,8.0,0.4,0.03,0.3840473354545393,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.11917808219178072,,False
0.2,0.05,0.589041095890411,,1.9380038097401833,51.50748687964918,0.029893299896247248,0.3333333333333333,73,0,0.55,0.3,8.0,0.4,0.06,0.49349560327005704,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.11917808219178072,,False
0.2,0.05,0.589041095890411,,1.990179924052893,52.84355278973106,0.029001392954697117,0.3333333333333333,73,0,0.55,0.3,8.0,0.4,0.1,0.643591217916657,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.11917808219178072,,False
0.2,0.05,0.5616438356164384,,1.9114099219220526,50.51096626357546,0.03071485161699476,0.3333333333333333,73,0,0.55,0.3,8.0,0.5,0.03,0.4054317252632874,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.5616438356164384,,1.957092158154614,51.50748687964918,0.030041194372796263,0.3333333333333333,73,0,0.55,0.3,8.0,0.5,0.06,0.5160959528585501,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.5616438356164384,,2.0067744786886568,52.84355278973106,0.029159769412628614,0.3333333333333333,73,0,0.55,0.3,8.0,0.5,0.1,0.667793361224239,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.17397260273972592,,False
0.2,0.05,0.547945205479452,,1.9331374285747276,50.51096626357546,0.03077511425729731,0.3333333333333333,73,0,0.55,0.3,8.0,0.6,0.03,0.4146407016209131,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.20136986301369864,,False
0.2,0.05,0.547945205479452,,1.9762257827916196,51.50748687964918,0.03011503253696098,0.3333333333333333,73,0,0.55,0.3,8.0,0.6,0.06,0.5273794595995343,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.20136986301369864,,False
0.2,0.05,0.547945205479452,,2.0230258293579326,52.84355278973106,0.02925144612667722,0.3333333333333333,73,0,0.55,0.3,8.0,0.6,0.1,0.6818028484949564,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.20136986301369864,,False
0.2,0.05,0.589041095890411,,1.8861285597336275,50.51096626357546,0.030571757740500742,0.3333333333333333,73,0,0.55,0.3,12.0,0.4,0.03,0.38356497467057254,,,0.6986301369863014,0.6986301369863014,,,0.6486301369863013,0.6486301369863013,True,False,False,,0.11917808219178072,,False
