z_soft_q,z_hard_q,b2cr,emr,entropy_mean,fairness_loss_mean,excitement_loss_mean,interception_mean,weeks_js,weeks_nojs,w_start,w_end,logistic_k,logistic_t0,min_vote_weight,tradeoff_score,emr_cbr_baseline,emr_cbp_baseline,b2cr_cbr_baseline,b2cr_cbp_baseline,emr_min_cbr,emr_min_cbp,b2cr_min_cbr,b2cr_min_cbp,emr_feasible,b2cr_feasible,constraint_feasible,penalty_emr,penalty_b2cr,penalty_total,feasible
0.2,0.05,0.6164383561643836,0.3473282442748092,1.8702141762817777,49.10035905539652,0.04598845315650957,0.5714285714285714,73,262,0.55,0.2,8.0,0.4,0.06,0.5688337342932773,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.06438356164383552,0.28117745477360645,False
0.2,0.05,0.6164383561643836,0.3511450381679389,1.9798902091508197,50.23704343381229,0.044140750523254745,0.5714285714285714,73,262,0.55,0.2,8.0,0.4,0.1,0.6720460602726286,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.06438356164383552,0.273543866987347,False
0.2,0.05,0.6164383561643836,0.3473282442748092,1.790640106184823,48.24905055846112,0.04715990509363046,0.5714285714285714,73,262,0.55,0.2,8.0,0.5,0.03,0.47053802991054494,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.06438356164383552,0.28117745477360645,False
0.2,0.05,0.6164383561643836,0.3473282442748092,1.8910419367231206,49.10035905539652,0.04578996733506592,0.5714285714285714,73,262,0.55,0.2,8.0,0.5,0.06,0.54921021969444,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.06438356164383552,0.28117745477360645,False
0.2,0.05,0.6027397260273972,0.3511450381679389,1.9931449041570912,50.23704343381229,0.04399823649275398,0.5714285714285714,73,262,0.55,0.2,8.0,0.5,0.1,0.6579562570930856,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.09178082191780823,0.3009411272613197,False
0.2,0.05,0.5753424657534246,0.3473282442748092,1.8177713326822476,48.24905055846112,0.04683596644632024,0.5714285714285714,73,262,0.55,0.2,8.0,0.6,0.03,0.4385114865111993,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.14657534246575343,0.36336923559552436,False
0.2,0.05,0.5753424657534246,0.3473282442748092,1.910629092031858,49.10035905539652,0.045512012224409405,0.5714285714285714,73,262,0.55,0.2,8.0,0.6,0.06,0.5217298881920807,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.14657534246575343,0.36336923559552436,False
0.2,0.05,0.5753424657534246,0.3511450381679389,2.005690109189024,50.23704343381229,0.0437806449156115,0.5714285714285714,73,262,0.55,0.2,8.0,0.6,0.1,0.6364438313712725,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.14657534246575343,0.3557356478092649,False
0.2,0.05,0.6164383561643836,0.3473282442748092,1.756772439249311,48.24905055846112,0.047375767586396264,0.5714285714285714,73,262,0.55,0.2,12.0,0.4,0.03,0.49187950784242745,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.06438356164383552,0.28117745477360645,False
0.2,0.05,0.6164383561643836,0.3473282442748092,1.8664897181916178,49.10035905539652,0.0459547084134066,0.5714285714285714,73,262,0.55,0.2,12.0,0.4,0.06,0.5654975239075739,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.06438356164383552,0.28117745477360645,False
0.2,0.05,0.6164383561643836,0.3511450381679389,1.977202761833669,50.23704343381229,0.04409582759450303,0.5714285714285714,73,262,0.55,0.2,12.0,0.4,0.1,0.667604706518642,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.06438356164383552,0.273543866987347,False
0.2,0.05,0.6164383561643836,0.3473282442748092,1.7872725561958915,48.24905055846112,0.047138523527523665,0.5714285714285714,73,262,0.55,0.2,12.0,0.5,0.03,0.4684241183394769,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.06438356164383552,0.28117745477360645,False
0.2,0.05,0.6164383561643836,0.3473282442748092,1.8885435231089331,49.10035905539652,0.04575721260071216,0.5714285714285714,73,262,0.55,0.2,12.0,0.5,0.06,0.5459718875904285,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.06438356164383552,0.28117745477360645,False
0.2,0.05,0.6164383561643836,0.3511450381679389,1.9915195303797768,50.23704343381229,0.043950379307056794,0.5714285714285714,73,262,0.55,0.2,12.0,0.5,0.1,0.653224804864622,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.06438356164383552,0.273543866987347,False
0.2,0.05,0.5616438356164384,0.3473282442748092,1.816166142945867,48.24905055846112,0.0467932462670444,0.5714285714285714,73,262,0.55,0.2,12.0,0.6,0.03,0.43428790995753397,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.17397260273972592,0.39076649586949685,False
0.2,0.05,0.5616438356164384,0.3473282442748092,1.909570890749793,49.10035905539652,0.045455297139883874,0.5714285714285714,73,262,0.55,0.2,12.0,0.6,0.06,0.5161226902518639,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.17397260273972592,0.39076649586949685,False
0.2,0.05,0.5616438356164384,0.3511450381679389,2.0051457978460077,50.23704343381229,0.04370556245942935,0.5714285714285714,73,262,0.55,0.2,12.0,0.6,0.1,0.629020723441998,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.17397260273972592,0.3831329080832374,False
0.2,0.05,0.6164383561643836,0.3473282442748092,1.7540575050531135,48.24905055846112,0.04735553981889797,0.5714285714285714,73,262,0.55,0.2,16.0,0.4,0.03,0.48987966781396824,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.06438356164383552,0.28117745477360645,False
0.2,0.05,0.6164383561643836,0.3473282442748092,1.864389740836248,49.10035905539652,0.04593243057934599,0.5714285714285714,73,262,0.55,0.2,16.0,0.4,0.06,0.5632950018395536,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.06438356164383552,0.28117745477360645,False
0.2,0.05,0.6164383561643836,0.3511450381679389,1.9757077441918145,50.23704343381229,0.04407057809138482,0.5714285714285714,73,262,0.55,0.2,16.0,0.4,0.1,0.6651083871873684,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.06438356164383552,0.273543866987347,False
0.2,0.05,0.6027397260273972,0.3473282442748092,1.7847474797292564,48.24905055846112,0.04712944005533764,0.5714285714285714,73,262,0.55,0.2,16.0,0.5,0.03,0.4675260710746689,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.09178082191780823,0.30857471504757916,False
0.2,0.05,0.6027397260273972,0.3473282442748092,1.8867691538139977,49.10035905539652,0.04574358392772244,0.5714285714285714,73,262,0.55,0.2,16.0,0.5,0.06,0.5446244741508619,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.09178082191780823,0.30857471504757916,False
0.2,0.05,0.6027397260273972,0.3511450381679389,1.990437796004799,50.23704343381229,0.04393077103141644,0.5714285714285714,73,262,0.55,0.2,16.0,0.5,0.1,0.6512862115661794,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.09178082191780823,0.3009411272613197,False
0.2,0.05,0.5616438356164384,0.3473282442748092,1.8146103168036216,48.24905055846112,0.04678764350321912,0.5714285714285714,73,262,0.55,0.2,16.0,0.6,0.03,0.4337339866751583,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.17397260273972592,0.39076649586949685,False
0.2,0.05,0.5616438356164384,0.3473282442748092,1.9085868823306644,49.10035905539652,0.045444380794706835,0.5714285714285714,73,262,0.55,0.2,16.0,0.6,0.06,0.5150434340239403,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.17397260273972592,0.39076649586949685,False
0.2,0.05,0.5616438356164384,0.3511450381679389,2.004667629415856,50.23704343381229,0.04368771500561589,0.5714285714285714,73,262,0.55,0.2,16.0,0.6,0.1,0.6272562156906978,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.17397260273972592,0.3831329080832374,False
0.2,0.05,0.589041095890411,0.3473282442748092,1.7966886860914975,48.24905055846112,0.047376337688001716,0.5714285714285714,73,262,0.55,0.25,4.0,0.4,0.03,0.49193587155191576,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.11917808219178072,0.33597197532155165,False
0.2,0.05,0.589041095890411,0.3473282442748092,1.8964099594211163,49.10035905539652,0.046062483546226496,0.5714285714285714,73,262,0.55,0.25,4.0,0.4,0.06,0.5761528285379017,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.11917808219178072,0.33597197532155165,False
0.2,0.05,0.589041095890411,0.3511450381679389,1.9973110885957601,50.23704343381229,0.04434592830188478,0.5714285714285714,73,262,0.55,0.25,4.0,0.4,0.1,0.6923311824290574,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.11917808219178072,0.3283383875352922,False
0.2,0.05,0.5753424657534246,0.3473282442748092,1.8149134392848727,48.24905055846112,0.04716925089726369,0.5714285714285714,73,262,0.55,0.25,4.0,0.5,0.03,0.471462012856534,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.14657534246575343,0.36336923559552436,False
0.2,0.05,0.5753424657534246,0.3473282442748092,1.9093029027408257,49.10035905539652,0.045892703854450136,0.5714285714285714,73,262,0.55,0.25,4.0,0.5,0.06,0.5593673763785121,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.14657534246575343,0.36336923559552436,False
0.2,0.05,0.5753424657534246,0.3511450381679389,2.0053710564387286,50.23704343381229,0.04422437538874315,0.5714285714285714,73,262,0.55,0.25,4.0,0.5,0.1,0.6803137227021259,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.14657534246575343,0.3557356478092649,False
0.2,0.05,0.5616438356164384,0.3473282442748092,1.8321062565076474,48.24905055846112,0.04695961511333081,0.5714285714285714,73,262,0.55,0.25,4.0,0.6,0.03,0.4507361452024887,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.17397260273972592,0.39076649586949685,False
0.2,0.05,0.5616438356164384,0.3473282442748092,1.9215794806666027,49.10035905539652,0.04572374684503767,0.5714285714285714,73,262,0.55,0.25,4.0,0.6,0.06,0.5426632595974412,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.17397260273972592,0.39076649586949685,False
0.2,0.05,0.5616438356164384,0.3511450381679389,2.013108145621955,50.23704343381229,0.044108166147008486,0.5714285714285714,73,262,0.55,0.25,4.0,0.6,0.1,0.6688245708064704,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.17397260273972592,0.3831329080832374,False
0.2,0.05,0.6027397260273972,0.3473282442748092,1.7905915229061018,48.24905055846112,0.04737315434719467,0.5714285714285714,73,262,0.55,0.25,8.0,0.4,0.03,0.49162114713308425,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.09178082191780823,0.30857471504757916,False
0.2,0.05,0.6027397260273972,0.3473282442748092,1.89115603303511,49.10035905539652,0.046033404034690105,0.5714285714285714,73,262,0.55,0.25,8.0,0.4,0.06,0.5732778512976587,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.09178082191780823,0.30857471504757916,False
0.2,0.05,0.6027397260273972,0.3511450381679389,1.9932808609215065,50.23704343381229,0.04428144375784149,0.5714285714285714,73,262,0.55,0.25,8.0,0.4,0.1,0.6859558485022853,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.09178082191780823,0.3009411272613197,False
0.2,0.05,0.5753424657534246,0.3473282442748092,1.8135758253055014,48.24905055846112,0.04713129831518979,0.5714285714285714,73,262,0.55,0.25,8.0,0.5,0.03,0.4677097899371648,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.14657534246575343,0.36336923559552436,False
0.2,0.05,0.5753424657534246,0.3473282442748092,1.9076478939015336,49.10035905539652,0.045822921796972144,0.5714285714285714,73,262,0.55,0.25,8.0,0.5,0.06,0.5524682980781255,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.14657534246575343,0.36336923559552436,False
0.2,0.05,0.5753424657534246,0.3511450381679389,2.0038096064401354,50.23704343381229,0.04411193600161473,0.5714285714285714,73,262,0.55,0.25,8.0,0.5,0.1,0.6691972815440081,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.14657534246575343,0.3557356478092649,False
0.2,0.05,0.547945205479452,0.3473282442748092,1.8351531897141597,48.24905055846112,0.04680711960462867,0.5714285714285714,73,262,0.55,0.25,8.0,0.6,0.03,0.43565951242585854,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.20136986301369864,0.41816375614346957,False
0.2,0.05,0.547945205479452,0.3473282442748092,1.9232969489791787,49.10035905539652,0.045543232382998206,0.5714285714285714,73,262,0.55,0.25,8.0,0.6,0.06,0.5248165028096354,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.20136986301369864,0.41816375614346957,False
0.2,0.05,0.547945205479452,0.3511450381679389,2.013870298916591,50.23704343381229,0.04389031314297547,0.5714285714285714,73,262,0.55,0.25,8.0,0.6,0.1,0.6472862988334461,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.20136986301369864,0.4105301683572101,False
0.2,0.05,0.6027397260273972,0.3473282442748092,1.787805526324123,48.24905055846112,0.04736691576254078,0.5714285714285714,73,262,0.55,0.25,12.0,0.4,0.03,0.49100436273941217,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.09178082191780823,0.30857471504757916,False
0.2,0.05,0.6027397260273972,0.3473282442748092,1.8887998002756274,49.10035905539652,0.046020152245330785,0.5714285714285714,73,262,0.55,0.25,12.0,0.4,0.06,0.5719676988642912,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.09178082191780823,0.30857471504757916,False
0.2,0.05,0.6027397260273972,0.3511450381679389,1.9914707457097376,50.23704343381229,0.04425837631263083,0.5714285714285714,73,262,0.55,0.25,12.0,0.4,0.1,0.6836752606771359,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.09178082191780823,0.3009411272613197,False
0.2,0.05,0.5616438356164384,0.3473282442748092,1.811656432730292,48.24905055846112,0.047133943877230376,0.5714285714285714,73,262,0.55,0.25,12.0,0.5,0.03,0.4679713462788114,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.17397260273972592,0.39076649586949685,False
0.2,0.05,0.5616438356164384,0.3473282442748092,1.9061441531043777,49.10035905539652,0.04582133388638153,0.5714285714285714,73,262,0.55,0.25,12.0,0.5,0.06,0.5523113075866641,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.17397260273972592,0.39076649586949685,False
0.2,0.05,0.5616438356164384,0.3511450381679389,2.0027851313652594,50.23704343381229,0.044104280610030425,0.5714285714285714,73,262,0.55,0.25,12.0,0.5,0.1,0.6684404230065987,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.17397260273972592,0.3831329080832374,False
0.2,0.05,0.547945205479452,0.3473282442748092,1.8344597202019903,48.24905055846112,0.04677980116922236,0.5714285714285714,73,262,0.55,0.25,12.0,0.6,0.03,0.4329586458747167,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.20136986301369864,0.41816375614346957,False
0.2,0.05,0.547945205479452,0.3473282442748092,1.9228441510251355,49.10035905539652,0.04550386167548705,0.5714285714285714,73,262,0.55,0.25,12.0,0.6,0.06,0.5209240753909288,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.20136986301369864,0.41816375614346957,False
0.2,0.05,0.547945205479452,0.3511450381679389,2.0136711347627285,50.23704343381229,0.04383512586694283,0.5714285714285714,73,262,0.55,0.25,12.0,0.6,0.1,0.6418301493260415,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.20136986301369864,0.4105301683572101,False
0.2,0.05,0.6027397260273972,0.3473282442748092,1.7862251809402443,48.24905055846112,0.04735709830174053,0.5714285714285714,73,262,0.55,0.25,16.0,0.4,0.03,0.49003374889941054,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.09178082191780823,0.30857471504757916,False
0.2,0.05,0.6027397260273972,0.3473282442748092,1.8874981397575348,49.10035905539652,0.04600860864316371,0.5714285714285714,73,262,0.55,0.25,16.0,0.4,0.06,0.5708264281981994,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.09178082191780823,0.30857471504757916,False
0.2,0.05,0.6027397260273972,0.3511450381679389,1.9904858665726948,50.23704343381229,0.04424432693782912,0.5714285714285714,73,262,0.55,0.25,16.0,0.4,0.1,0.6822862540996347,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.2091603053435115,0.09178082191780823,0.3009411272613197,False
0.2,0.05,0.5616438356164384,0.3473282442748092,1.810108884459333,48.24905055846112,0.047134912295334654,0.5714285714285714,73,262,0.55,0.25,16.0,0.5,0.03,0.46806708997812874,0.5038167938931297,0.5076335877862596,0.6986301369863014,0.6986301369863014,0.45381679389312973,0.45763358778625957,0.6486301369863013,0.6486301369863013,False,False,False,0.21679389312977093,0.17397260273972592,0.39076649586949685,False
