z_soft_q,z_hard_q,b2cr,emr,entropy_mean,fairness_loss_mean,excitement_loss_mean,interception_mean,weeks_js,weeks_nojs,w_start,w_end,logistic_k,logistic_t0,min_vote_weight,tradeoff_score,emr_cbr_baseline,emr_cbp_baseline,b2cr_cbr_baseline,b2cr_cbp_baseline,emr_min_cbr,emr_min_cbp,b2cr_min_cbr,b2cr_min_cbp,emr_feasible,b2cr_feasible,constraint_feasible,penalty_emr,penalty_b2cr,penalty_total,feasible
0.2,0.05,,0.3473282442748092,1.752306786697154,47.618822136807125,0.052204690445208236,0.6111111111111112,0,262,0.55,0.2,4.0,0.4,0.03,0.49997352786414195,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.21679389312977093,,,False
0.2,0.05,,0.3473282442748092,1.8737060655169562,48.429670768486424,0.05064950397877888,0.6111111111111112,0,262,0.55,0.2,4.0,0.4,0.06,0.5866022042535325,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.21679389312977093,,,False
0.2,0.05,,0.3511450381679389,1.994641848082133,49.51080227739217,0.048618188604754975,0.6111111111111112,0,262,0.55,0.2,4.0,0.4,0.1,0.7055765463798845,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.2091603053435115,,,False
0.2,0.05,,0.3473282442748092,1.7741120101788665,47.618822136807125,0.0519221547965421,0.6111111111111112,0,262,0.55,0.2,4.0,0.5,0.03,0.4767816696610259,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.21679389312977093,,,False
0.2,0.05,,0.3473282442748092,1.887851716698919,48.429670768486424,0.050412209584411324,0.6111111111111112,0,262,0.55,0.2,4.0,0.5,0.06,0.5671239615165609,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.21679389312977093,,,False
0.2,0.05,,0.3511450381679389,2.002056724791681,49.51080227739217,0.04843698678377115,0.6111111111111112,0,262,0.55,0.2,4.0,0.5,0.1,0.6907026465437294,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.2091603053435115,,,False
0.2,0.05,,0.3473282442748092,1.794202588495187,47.618822136807125,0.051607111132102146,0.6111111111111112,0,262,0.55,0.2,4.0,0.6,0.03,0.45092140024732313,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.21679389312977093,,,False
0.2,0.05,,0.3473282442748092,1.9010386440996117,48.429670768486424,0.0501496865314179,0.6111111111111112,0,262,0.55,0.2,4.0,0.6,0.06,0.5455748315260049,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.21679389312977093,,,False
0.2,0.05,,0.3511450381679389,2.009054762196928,49.51080227739217,0.04824503110453496,0.6111111111111112,0,262,0.55,0.2,4.0,0.6,0.1,0.6749460193175868,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.2091603053435115,,,False
0.2,0.05,,0.3473282442748092,1.7456319162294285,47.618822136807125,0.05219994058141417,0.6111111111111112,0,262,0.55,0.2,8.0,0.4,0.03,0.49958363664823263,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.21679389312977093,,,False
0.2,0.05,,0.3473282442748092,1.8680460588273005,48.429670768486424,0.050606104905995236,0.6111111111111112,0,262,0.55,0.2,8.0,0.4,0.06,0.5830398037320521,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.21679389312977093,,,False
0.2,0.05,,0.3511450381679389,1.9903986786932684,49.51080227739217,0.04852232073219683,0.6111111111111112,0,262,0.55,0.2,8.0,0.4,0.1,0.697707259381591,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.2091603053435115,,,False
0.2,0.05,,0.3473282442748092,1.7733266666706635,47.618822136807125,0.051777205711479195,0.6111111111111112,0,262,0.55,0.2,8.0,0.5,0.03,0.464883565321553,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.21679389312977093,,,False
0.2,0.05,,0.3473282442748092,1.886212064580707,48.429670768486424,0.05023545809219907,0.6111111111111112,0,262,0.55,0.2,8.0,0.5,0.06,0.5526153656493553,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.21679389312977093,,,False
0.2,0.05,,0.3511450381679389,2.000099447687417,49.51080227739217,0.04821930410516784,0.6111111111111112,0,262,0.55,0.2,8.0,0.5,0.1,0.6728342259062747,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.2091603053435115,,,False
0.2,0.05,,0.3473282442748092,1.7983858197606086,47.618822136807125,0.05130890980863598,0.6111111111111112,0,262,0.55,0.2,8.0,0.6,0.03,0.4264436295926855,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.21679389312977093,,,False
0.2,0.05,,0.3473282442748092,1.902888162144452,48.429670768486424,0.04982082569842477,0.6111111111111112,0,262,0.55,0.2,8.0,0.6,0.06,0.5185803837692623,0.5038167938931297,0.5076335877862596,,,0.45381679389312973,0.45763358778625957,,,False,True,False,0.21679389312977093,,,False
